Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latinx Count,Hispanic or Latinx Percentage,Not Hispanic or Latinx Count,Not Hispanic or Latinx Percentage,Not Sure Count,Not Sure Percentage,X (Not Male Or Female) Count,X (Not Male Or Female) Percentage,Another Gender Count,Another Gender Percentage,Decline to Answer Count,Decline to Answer Percentage,Do not understand the question Count,Do not understand the question Percentage,Female Gender Identity Count,Female Gender Identity Percentage,Male Gender Identity Count,Male Gender Identity Percentage,Multi-Gender Identity Count,Multi-Gender Identity Percentage,Non-Binary (not Female or Male) Count,Non-Binary (not Female or Male) Percentage,Not Sure Gender Identity Count,Not Sure Gender Identity Percentage,Two Spirit (Native American/First Nations) Count,Two Spirit (Native American/First Nations) Percentage,Middle Eastern and North African Count,Middle Eastern and North African Percentage,Other Count,Other Percentage
06/01/2019,10039,ESL Civics,14,0.44,2,0.06,0,0,0,0,0,0,10,0.31,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adult Literacy - ABE/HSE,10,0.31,10,0.31,0,0,0,0,0,0,4,0.12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adolescent Literacy,4,0.12,4,0.12,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,COMPASS Explore,24,0.75,9,0.28,0,0,0,0,0,0,6,0.18,1,0.03,0,0,6,0.18,0,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adult Literacy - BENL/ESOL (Discretionary),54,1.69,19,0.59,0,0,1,0.03,2,0.06,1,0.03,1,0.03,0,0,4,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adult Literacy - NDA (ABE/HSE/Spanish HSE),3,0.09,4,0.12,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adult Literacy - BENL/ESOL,52,1.63,21,0.66,0,0,0,0,1,0.03,2,0.06,0,0,0,0,4,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Adult Literacy - ABE/HSE (Discretionary),6,0.18,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,COMPASS High School,5,0.15,5,0.15,0,0,0,0,0,0,1,0.03,0,0,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Cornerstone,22,0.69,17,0.53,0,0,0,0,0,0,13,0.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,COMPASS Middle School,220,6.92,282,8.87,1,0.03,8,0.25,9,0.28,43,1.35,12,0.37,3,0.09,40,1.25,7,0.22,2,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,COMPASS Elementary,439,13.8,453,14.24,0,0,6,0.18,14,0.44,50,1.57,7,0.22,4,0.12,46,1.44,4,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,Beacon,91,2.86,136,4.27,0,0,0,0,3,0.09,13,0.4,2,0.06,0,0,7,0.22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10040,ESL Civics,12,0.37,6,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10043,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,Adult Literacy - BENL/ESOL,0,0,3,0.09,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,Cornerstone,2,0.06,3,0.09,0,0,0,0,1,0.03,4,0.12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,COMPASS Middle School,31,0.97,26,0.81,1,0.03,0,0,5,0.15,7,0.22,6,0.18,2,0.06,29,0.91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,COMPASS Elementary,3,0.09,2,0.06,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,Beacon,178,5.59,239,7.51,1,0.03,4,0.12,104,3.27,129,4.05,16,0.5,6,0.18,95,2.98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10044,ESL Civics,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10045,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10046,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10046,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10049,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10050,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10052,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10052,Beacon,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10053,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10057,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10062,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10064,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,COMPASS Explore,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,Adult Literacy - BENL/ESOL,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,Cornerstone,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,COMPASS Middle School,58,1.82,41,1.28,0,0,0,0,14,0.44,2,0.06,8,0.25,0,0,61,1.91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10065,Beacon,4,0.12,3,0.09,0,0,0,0,0,0,2,0.06,0,0,0,0,4,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10068,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10069,Adult Literacy - BENL/ESOL,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10069,Cornerstone,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10069,COMPASS Middle School,13,0.4,17,0.53,0,0,0,0,7,0.22,4,0.12,0,0,1,0.03,13,0.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10069,COMPASS Elementary,10,0.31,11,0.34,0,0,0,0,2,0.06,9,0.28,1,0.03,0,0,2,0.06,0,0,3,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10069,Beacon,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10072,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10073,COMPASS Middle School,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10075,COMPASS Explore,2,0.06,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10075,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10075,COMPASS Middle School,74,2.32,70,2.2,0,0,0,0,21,0.66,1,0.03,8,0.25,0,0,94,2.95,1,0.03,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10075,COMPASS Elementary,1,0.03,1,0.03,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,1,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10075,Beacon,5,0.15,2,0.06,0,0,0,0,3,0.09,0,0,0,0,0,0,4,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10080,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10116,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10116,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10126,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,COMPASS Explore,2,0.06,3,0.09,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,Adult Literacy - BENL/ESOL,15,0.47,1,0.03,0,0,0,0,3,0.09,0,0,0,0,0,0,5,0.15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,Cornerstone,8,0.25,7,0.22,0,0,0,0,2,0.06,7,0.22,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,COMPASS Middle School,158,4.97,158,4.97,0,0,1,0.03,40,1.25,28,0.88,18,0.56,1,0.03,184,5.78,1,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,COMPASS Elementary,16,0.5,26,0.81,0,0,0,0,8,0.25,18,0.56,2,0.06,0,0,3,0.09,0,0,2,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10128,Beacon,118,3.71,104,3.27,0,0,5,0.15,37,1.16,94,2.95,8,0.25,0,0,42,1.32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10146,COMPASS Elementary,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10147,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10151,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10158,COMPASS Middle School,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10162,COMPASS Middle School,5,0.15,5,0.15,0,0,0,0,0,0,0,0,3,0.09,0,0,7,0.22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10178,COMPASS Middle School,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10202,COMPASS Middle School,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10204,COMPASS Elementary,0,0,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10209,COMPASS Middle School,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10209,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10225,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10228,Adult Literacy - BENL/ESOL,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10229,COMPASS Elementary,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10251,COMPASS Elementary,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10253,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10255,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10255,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10259,COMPASS Elementary,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10263,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10268,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10268,COMPASS Middle School,1,0.03,2,0.06,0,0,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10273,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10273,COMPASS Elementary,2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10280,Cornerstone,0,0,3,0.09,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10280,COMPASS Middle School,90,2.83,82,2.57,0,0,0,0,26,0.81,7,0.22,11,0.34,0,0,106,3.33,0,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10280,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10280,Beacon,1,0.03,6,0.18,0,0,0,0,1,0.03,0,0,0,0,0,0,6,0.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10282,Adult Literacy - BENL/ESOL,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10282,Cornerstone,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10282,COMPASS Middle School,41,1.28,53,1.66,0,0,0,0,17,0.53,1,0.03,5,0.15,0,0,56,1.76,0,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10282,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10282,Beacon,2,0.06,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10286,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10297,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Adult Literacy - ABE/HSE,12,0.37,8,0.25,0,0,0,0,1,0.03,7,0.22,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,COMPASS Explore,10,0.31,9,0.28,0,0,0,0,0,0,1,0.03,0,0,0,0,8,0.25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Adult Literacy - NDA (ABE/HSE/Spanish HSE),8,0.25,3,0.09,0,0,0,0,2,0.06,5,0.15,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Adult Literacy - BENL/ESOL,24,0.75,4,0.12,0,0,0,0,5,0.15,0,0,1,0.03,0,0,6,0.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Adult Literacy - ABE/HSE (Discretionary),2,0.06,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,COMPASS High School,16,0.5,12,0.37,0,0,0,0,0,0,17,0.53,2,0.06,0,0,2,0.06,1,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Cornerstone,210,6.6,269,8.46,0,0,6,0.18,0,0,324,10.19,33,1.03,3,0.09,21,0.66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,COMPASS Middle School,220,6.92,212,6.66,0,0,2,0.06,15,0.47,171,5.37,24,0.75,3,0.09,87,2.73,0,0,2,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,COMPASS Elementary,217,6.82,221,6.95,0,0,0,0,6,0.18,179,5.63,31,0.97,4,0.12,137,4.3,1,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,Beacon,63,1.98,133,4.18,1,0.03,3,0.09,3,0.09,112,3.52,10,0.31,5,0.15,25,0.78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10301,ESL Civics,15,0.47,7,0.22,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Adult Literacy - ABE/HSE,8,0.25,10,0.31,0,0,0,0,0,0,1,0.03,0,0,0,0,3,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Adult Literacy - BENL/ESOL,12,0.37,11,0.34,0,0,0,0,2,0.06,0,0,0,0,0,0,8,0.25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Adult Literacy - ABE/HSE (Discretionary),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,COMPASS High School,5,0.15,2,0.06,0,0,1,0.03,0,0,2,0.06,2,0.06,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Cornerstone,37,1.16,44,1.38,0,0,1,0.03,0,0,50,1.57,9,0.28,1,0.03,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,COMPASS Middle School,167,5.25,128,4.02,1,0.03,2,0.06,12,0.37,80,2.51,16,0.5,0,0,81,2.54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,COMPASS Elementary,172,5.41,169,5.31,0,0,8,0.25,11,0.34,105,3.3,21,0.66,1,0.03,80,2.51,0,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,Beacon,45,1.41,82,2.57,0,0,2,0.06,3,0.09,57,1.79,16,0.5,0,0,19,0.59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10302,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Adult Literacy - ABE/HSE,13,0.4,3,0.09,0,0,0,0,0,0,5,0.15,0,0,0,0,5,0.15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Adult Literacy - NDA (ABE/HSE/Spanish HSE),3,0.09,2,0.06,0,0,0,0,0,0,4,0.12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Adult Literacy - BENL/ESOL,28,0.88,6,0.18,0,0,0,0,4,0.12,1,0.03,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,COMPASS High School,17,0.53,3,0.09,0,0,0,0,0,0,15,0.47,1,0.03,0,0,2,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Cornerstone,116,3.64,153,4.81,2,0.06,5,0.15,2,0.06,199,6.25,15,0.47,0,0,14,0.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,COMPASS Middle School,300,9.43,194,6.1,4,0.12,3,0.09,27,0.84,247,7.76,25,0.78,0,0,75,2.35,0,0,2,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,COMPASS Elementary,330,10.38,276,8.68,0,0,2,0.06,20,0.62,331,10.41,36,1.13,0,0,109,3.42,2,0.06,2,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10303,Beacon,47,1.47,75,2.35,0,0,1,0.03,3,0.09,79,2.48,5,0.15,0,0,12,0.37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10304,Adult Literacy - ABE/HSE,10,0.31,5,0.15,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10304,Adolescent Literacy,18,0.56,3,0.09,0,0,0,0,0,0,16,0.5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10304,COMPASS Explore,7,0.22,4,0.12,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2019,10304,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,4,0.12,0,0,0,0,6,0.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
